iter	RMSE
565	0.01926809151
566	0.01926659182
567	0.0192639482
568	0.01926238852
569	0.01926020479
570	0.01925710838
571	0.01925591704
572	0.01925402063
573	0.01925102945
574	0.01924926546
575	0.01924751382
576	0.01924545904
577	0.01924331846
578	0.01923946343
579	0.01923646165
580	0.01923395544
581	0.0192312395
582	0.0192267718
583	0.01922361345
584	0.01921829695
585	0.01921566739
586	0.01921322052
587	0.01921082328
588	0.01920814805
589	0.01920573549
590	0.01920399632
591	0.01920221827
592	0.01919951962
593	0.01919756977
594	0.01919442146
595	0.01919253277
596	0.01918955755
597	0.01918642493
598	0.01918360109
599	0.01918171748
600	0.01917991808
601	0.01917722391
602	0.01917570107
603	0.0191722419
604	0.01916945328
605	0.01916613029
606	0.0191643574
607	0.0191628193
608	0.01915994629
609	0.01915761168
610	0.01915526853
611	0.0191524901
612	0.01915003794
613	0.01914778343
614	0.01914667498
615	0.01914300941
616	0.01913984777
617	0.01913764851
618	0.01913437274
619	0.0191331601
620	0.01913135037
621	0.01912812201
622	0.01912587747
623	0.01912431718
624	0.0191214265
625	0.01911872488
626	0.01911426679
627	0.01911282093
628	0.01911024809
629	0.01910920734
630	0.01910729998
631	0.01910498592
632	0.01910327607
633	0.01910178852
634	0.01909988866
635	0.01909861256
636	0.01909774004
637	0.0190964548
638	0.0190933717
639	0.01909300685
640	0.01908985697
641	0.01908637776
642	0.01908411458
643	0.0190805976
644	0.01907739568
645	0.01907399291
646	0.01906985863
647	0.0190676478
648	0.01906540656
649	0.01906051339
650	0.01905784069
651	0.01905559145
652	0.01905391131
653	0.01905224445
654	0.01905058529
655	0.01904673637
656	0.01904526484
657	0.01904325675
658	0.0190416535
659	0.0190391058
660	0.01903684561
661	0.01903481125
662	0.01903395497
663	0.01903302975
664	0.01902875391
665	0.01902863212
666	0.01902711377
667	0.01902520419
668	0.01902314488
669	0.01902122326
670	0.0190178751
671	0.01901582005
672	0.01901235114
673	0.01900997382
674	0.01900772021
675	0.01900534251
676	0.01900371853
677	0.01900125979
678	0.01899925514
679	0.01899763115
680	0.01899551486
681	0.01899331249
682	0.0189915416
683	0.01898823396
684	0.01898606731
685	0.01898555901
686	0.01898189018
687	0.01898035542
688	0.01897955801
689	0.01897811342
690	0.01897652267
691	0.01897419135
692	0.01897201298
693	0.0189711214
694	0.01897041449
695	0.01896831181
696	0.01896429859
697	0.01896180965
698	0.0189609007
699	0.01895856448
700	0.0189575883
701	0.01895568905
702	0.01895181259
703	0.01894953833
704	0.01894537921
705	0.01894244619
706	0.01894045704
707	0.01893848472
708	0.0189368729
709	0.01893570645
710	0.01893345813
711	0.01893136591
712	0.01892921466
713	0.01892653565
714	0.01892372996
715	0.01892267016
716	0.01892019125
717	0.01891782379
718	0.01891670799
719	0.01891253404
720	0.01891096116
721	0.01890954452
722	0.01890690526
723	0.01890428994
724	0.018902183
725	0.01890008796
726	0.01889640515
727	0.01889335789
728	0.01889121186
729	0.01888862569
730	0.01888550982
731	0.0188829956
732	0.01888115777
733	0.01887850708
734	0.01887508954
735	0.01887278121
736	0.01887174634
737	0.01886867075
738	0.01886564955
739	0.01886387213
740	0.01886105698
741	0.018858392
742	0.01885550259
743	0.01885413425
744	0.018852206
745	0.0188501345
746	0.01884643428
747	0.01884462136
748	0.01884345958
749	0.01884234331
750	0.01883850648
751	0.01883582411
752	0.01883432667
753	0.01883059829
754	0.01882748121
755	0.01882513756
756	0.01882329298
757	0.01882098111
758	0.01881858279
759	0.01881757033
760	0.01881628101
761	0.01881367729
762	0.01881104126
763	0.01880815233
764	0.01880660952
765	0.01880422685
766	0.01880251551
767	0.01879981863
768	0.01879703481
769	0.0187952696
770	0.01879274236
771	0.01879231642
772	0.01879029326
773	0.01878907372
774	0.01878691047
775	0.0187859624
776	0.01878334657
777	0.01878170123
778	0.01877874438
779	0.01877740794
780	0.01877482301
781	0.01877324022
782	0.01877155929
783	0.01877095976
784	0.01877059936
785	0.01876814122
786	0.01876611323
787	0.01876438113
788	0.01876303249
789	0.01876123457
790	0.01875968507
791	0.01875754404
792	0.01875516965
793	0.01875167553
794	0.01874861033
795	0.01874606251
796	0.0187434937
797	0.0187414632
798	0.01873927422
799	0.01873771146
800	0.01873537021
801	0.01873491429
802	0.01873335563
803	0.01873190048
804	0.01872839068
805	0.01872687955
806	0.01872550379
807	0.01872323269
808	0.01872089088
809	0.01871745828
810	0.0187152572
811	0.01871313278
812	0.01871064777
813	0.0187080756
814	0.01870654757
815	0.0187049229
816	0.01870316846
817	0.01870205312
818	0.01870129468
819	0.018698621
820	0.01869662599
821	0.01869444153
822	0.01869161544
823	0.01869022736
824	0.01868868991
825	0.01868756136
826	0.01868637257
827	0.0186848397
828	0.01868250707
829	0.01868068769
830	0.01867963625
831	0.01867784547
832	0.01867713081
833	0.01867463496
834	0.01867191117
835	0.01866915951
836	0.01866756091
837	0.01866562245
838	0.01866421536
839	0.01866331653
840	0.0186616004
841	0.01865908154
842	0.01865629514
843	0.01865385626
844	0.01865275602
845	0.01864977272
846	0.01864726599
847	0.01864575576
848	0.01864400763
849	0.01864104392
850	0.01863978467
851	0.01863822448
852	0.01863709923
853	0.01863512067
854	0.01863285309
855	0.01863117099
856	0.01862829608
857	0.01862423891
858	0.01862131839
859	0.018619355
860	0.01861737791
861	0.01861501478
862	0.018613381
863	0.01861167698
864	0.01861028248
865	0.01860823153
866	0.01860533667
867	0.01860305207
868	0.01860065882
869	0.01859835724
870	0.01859822137
871	0.01859700388
872	0.01859497719
873	0.01859399142
874	0.01859269285
875	0.01858988661
876	0.01858818353
877	0.01858755234
878	0.01858456916
879	0.01858304021
880	0.01858174066
881	0.01858097017
882	0.01857901142
883	0.01857667066
884	0.01857440077
885	0.01857213129
886	0.01857094697
887	0.01856836609
888	0.01856704022
889	0.018565663
890	0.01856435801
891	0.01856212992
892	0.0185601703
893	0.01855788861
894	0.01855638073
895	0.01855408687
896	0.01855286551
897	0.01855128276
898	0.01854843584
899	0.01854621443
900	0.01854593902
901	0.01854378914
902	0.01854210137
903	0.01854184082
904	0.01853999814
905	0.01853839939
906	0.01853636063
907	0.0185341735
908	0.01853205409
909	0.01853096134
910	0.01853027863
911	0.01852943324
912	0.01852790409
913	0.0185254188
914	0.01852353608
915	0.01852275865
916	0.01852115225
917	0.01851865812
918	0.01851606276
919	0.01851467406
920	0.01851438894
921	0.01851195957
922	0.01851018123
923	0.01850878773
924	0.01850667545
925	0.01850376665
926	0.01850228812
927	0.01850032511
928	0.01849860104
929	0.01849407436
930	0.01849088601
931	0.0184893084
932	0.01848895149
933	0.01848654031
934	0.01848514903
935	0.01848259516
936	0.0184822365
937	0.01848076008
938	0.01847914599
939	0.0184764047
940	0.01847520794
941	0.01847260356
942	0.01847030572
943	0.01846946208
944	0.01846797812
945	0.01846519206
946	0.01846310344
947	0.01846058132
948	0.01845843389
949	0.01845574921
950	0.01845383721
951	0.01845172434
952	0.01844926016
953	0.01844635302
954	0.01844534927
955	0.01844371503
956	0.01844060977
957	0.01843797528
958	0.01843576781
959	0.01843549866
960	0.01843508239
961	0.01843410394
962	0.01843251445
963	0.01842991984
964	0.0184279776
965	0.01842622347
966	0.01842471062
967	0.01842200641
968	0.01841927265
969	0.01841606206
970	0.01841426475
971	0.0184127547
972	0.0184105878
973	0.01840931148
974	0.0184073115
975	0.01840570172
976	0.01840404199
977	0.01840221796
978	0.01840046154
979	0.01839892501
980	0.01839504485
981	0.01839309462
982	0.01839090029
983	0.01838916329
984	0.01838740602
985	0.01838518712
986	0.0183837323
987	0.01838116355
988	0.01837868897
989	0.01837679607
990	0.01837503881
991	0.01837357698
992	0.01837246257
993	0.01837027743
994	0.0183686439
995	0.0183652834
996	0.01836444007
997	0.01836210098
998	0.01836039496
999	0.01835878184
1000	0.01835725167
1001	0.01835505529
1002	0.0183537138
1003	0.01835115491
1004	0.01834906565
1005	0.01834601159
1006	0.01834460746
1007	0.01834242184
1008	0.01834066793
1009	0.01833845485
1010	0.01833719295
1011	0.01833430857
1012	0.01833153759
1013	0.01833018811
1014	0.01832936167
1015	0.01832733386
1016	0.01832570936
1017	0.0183239235
1018	0.01832185273
1019	0.01831943078
1020	0.01831710865
1021	0.01831479808
1022	0.01831354489
1023	0.0183111189
1024	0.01830860354
1025	0.01830709062
1026	0.01830479818
1027	0.0183035177
1028	0.0183015767
1029	0.01830045598
1030	0.01829865739
1031	0.018296919
1032	0.01829542731
1033	0.01829425853
1034	0.01829225863
1035	0.01829086359
1036	0.01828856083
1037	0.018286859
1038	0.01828530178
1039	0.01828291516
1040	0.01828177561
1041	0.01827978609
1042	0.01827753189
1043	0.01827589276
1044	0.01827456317
1045	0.01827377151
1046	0.01827198824
1047	0.0182700062
1048	0.01826893343
1049	0.01826702978
1050	0.01826526258
1051	0.01826380236
1052	0.01826235061
1053	0.01825940317
1054	0.01825661963
1055	0.0182547699
1056	0.01825278857
1057	0.01825179355
1058	0.01824963586
1059	0.01824674738
1060	0.01824566296
1061	0.01824412622
1062	0.01824285845
1063	0.01824053423
1064	0.01823913931
1065	0.01823661351
1066	0.01823501728
1067	0.0182331967
1068	0.01823121245
1069	0.01822926856
1070	0.01822797096
1071	0.01822564647
1072	0.01822377214
1073	0.01822278535
1074	0.01822046553
1075	0.01821830747
1076	0.0182164831
1077	0.01821418031
1078	0.01821256942
1079	0.01821113826
1080	0.01820924395
1081	0.01820852713
1082	0.01820734434
1083	0.01820446365
1084	0.01820248472
1085	0.01819993797
1086	0.01819848501
1087	0.01819748899
1088	0.01819592855
1089	0.01819403472
1090	0.01819247095
1091	0.01819156732
1092	0.01819010274
1093	0.01818787646
1094	0.01818677834
1095	0.01818463895
1096	0.01818276808
1097	0.01818158696
1098	0.0181798148
1099	0.01817698781
1100	0.01817587505
1101	0.01817326127
1102	0.01817093812
1103	0.01816899516
1104	0.01816736995
1105	0.01816561124
1106	0.01816407551
1107	0.0181630145
1108	0.0181623456
1109	0.0181603915
1110	0.01815924009
1111	0.01815720692
1112	0.0181549385
1113	0.01815266594
1114	0.01815067947
1115	0.01814864084
1116	0.01814722044
1117	0.01814580517
1118	0.01814301161
1119	0.01814206557
1120	0.0181409732
1121	0.01813876536
1122	0.01813765197
1123	0.0181358401
1124	0.01813348194
1125	0.01813326753
1126	0.01813104467
1127	0.01812950352
1128	0.0181260631
1129	0.01812412839
1130	0.01812222037
1131	0.01812017105
1132	0.01811842775
1133	0.01811691843
1134	0.01811535929
1135	0.01811381347
1136	0.01811259527
1137	0.01811042783
1138	0.0181086232
1139	0.01810725321
1140	0.01810548018
1141	0.01810466896
1142	0.01810259473
1143	0.01810047272
1144	0.01809729343
1145	0.01809505908
1146	0.01809390757
1147	0.01809273997
1148	0.01808980765
1149	0.01808788504
1150	0.01808573267
1151	0.01808530966
1152	0.01808385098
1153	0.01808253235
1154	0.01808090678
1155	0.01807810816
1156	0.01807659077
1157	0.01807492971
1158	0.01807278792
1159	0.01807187567
1160	0.01807034066
1161	0.01806910185
1162	0.01806805116
1163	0.01806669949
1164	0.01806464895
1165	0.01806240065
1166	0.01806015484
1167	0.01805973422
1168	0.01805779964
1169	0.01805671037
1170	0.01805489507
1171	0.01805286903
1172	0.01805117248
1173	0.01804778155
1174	0.01804609385
1175	0.01804390569
1176	0.01804193476
1177	0.01804048362
1178	0.01804002262
1179	0.01803805062
1180	0.01803647425
1181	0.01803405619
1182	0.01803268201
1183	0.01803081648
1184	0.01802910274
1185	0.01802746099
1186	0.01802531044
1187	0.01802269567
1188	0.01802123541
1189	0.01802019119
1190	0.01801797134
1191	0.0180157845
1192	0.01801469577
1193	0.01801312547
1194	0.01801043378
1195	0.01800800108
1196	0.01800626088
1197	0.01800434339
1198	0.01800222457
1199	0.01800145078
1200	0.01800090084
1201	0.0179996628
1202	0.01799819848
1203	0.01799605531
1204	0.01799384442
1205	0.01799312433
1206	0.01799103842
1207	0.01798903517
1208	0.01798807185
1209	0.01798677316
1210	0.01798442906
1211	0.01798258966
1212	0.01798139154
1213	0.01798021661
1214	0.01797848335
1215	0.0179766837
1216	0.01797543231
1217	0.01797290329
1218	0.01797218276
1219	0.0179710578
1220	0.01796961058
1221	0.01796750133
1222	0.01796614888
1223	0.01796401252
1224	0.01796264448
1225	0.01796121009
1226	0.01796094317
1227	0.01795842357
1228	0.01795646887
1229	0.01795447051
1230	0.01795331449
1231	0.01795135044
1232	0.01795026487
1233	0.0179488558
1234	0.01794745755
1235	0.01794434302
1236	0.01794308856
1237	0.01794214722
1238	0.01794008419
1239	0.01793775476
1240	0.01793455739
1241	0.01793394203
1242	0.01793152199
1243	0.01792977516
1244	0.0179279646
1245	0.01792660883
1246	0.01792594552
1247	0.01792494701
1248	0.01792383435
1249	0.01792251689
1250	0.01792034427
1251	0.01791860018
1252	0.01791718788
1253	0.01791602345
1254	0.01791520606
1255	0.01791210602
1256	0.01791084277
1257	0.01790989621
1258	0.0179082869
1259	0.01790633139
1260	0.01790492333
1261	0.017904361
1262	0.01790319916
1263	0.01790168374
1264	0.01789972924
1265	0.01789790782
1266	0.0178960304
1267	0.01789478184
1268	0.01789386306
1269	0.01789318488
1270	0.01789150758
1271	0.01788918381
1272	0.01788732453
1273	0.01788571754
1274	0.01788366176
1275	0.01788301996
1276	0.01788102404
1277	0.01787891426
1278	0.01787805437
1279	0.0178756486
1280	0.01787383454
1281	0.01787263506
1282	0.0178709463
1283	0.0178684464
1284	0.01786703026
1285	0.01786611326
1286	0.01786442825
1287	0.01786197359
1288	0.01786066749
1289	0.01785858007
1290	0.01785532433
1291	0.01785308821
1292	0.0178507291
1293	0.01784869494
1294	0.01784678473
1295	0.01784543734
1296	0.01784365272
1297	0.01784129686
1298	0.01783874596
1299	0.0178368994
1300	0.01783424116
1301	0.01783159191
1302	0.01782994612
1303	0.0178282296
1304	0.01782698691
1305	0.0178258166
1306	0.01782437043
1307	0.01782263642
1308	0.01782125376
1309	0.01781920379
1310	0.01781805931
1311	0.01781705044
1312	0.01781562439
1313	0.01781409069
1314	0.01781181289
1315	0.01781057833
1316	0.01780845123
1317	0.0178059944
1318	0.01780438991
1319	0.01780387559
1320	0.01780218951
1321	0.01780021768
1322	0.01779855279
1323	0.01779812647
1324	0.01779587403
1325	0.01779387487
1326	0.01779253352
1327	0.01779081566
1328	0.01778957293
1329	0.01778863956
1330	0.01778740671
1331	0.01778634431
1332	0.01778492883
1333	0.01778414689
1334	0.01778270802
1335	0.01778129078
1336	0.01777993234
1337	0.01777803923
1338	0.01777664081
1339	0.01777522128
1340	0.01777368369
1341	0.01777226429
1342	0.01776862956
1343	0.01776780063
1344	0.01776631844
1345	0.01776434859
1346	0.0177622589
1347	0.01776114991
1348	0.01776013234
1349	0.01775884825
1350	0.01775600156
1351	0.0177550386
1352	0.01775319629
1353	0.01775072731
1354	0.01774895673
1355	0.01774766549
1356	0.01774554911
1357	0.01774427318
1358	0.01774315652
1359	0.01774075252
1360	0.01773939842
1361	0.01773834277
1362	0.01773618334
1363	0.01773499207
1364	0.01773316369
1365	0.01773222428
1366	0.01773128324
1367	0.01773002045
1368	0.01772886412
1369	0.01772637331
1370	0.01772481062
1371	0.0177230904
1372	0.0177220655
1373	0.01772110526
1374	0.01771987928
1375	0.01771830954
1376	0.01771644036
1377	0.0177136345
1378	0.01771223854
1379	0.01771066143
1380	0.01770897207
1381	0.01770684619
1382	0.01770419187
1383	0.01770359545
1384	0.01770304515
1385	0.0177012894
1386	0.01769972423
1387	0.01769859481
1388	0.01769688972
1389	0.01769474748
1390	0.01769378636
1391	0.01769080265
1392	0.01768855251
1393	0.01768747692
1394	0.01768595698
1395	0.01768402963
1396	0.01768277321
1397	0.01768140851
1398	0.01767947901
1399	0.01767719189
1400	0.01767634318
1401	0.01767436487
1402	0.01767401503
1403	0.01767193688
1404	0.01767002433
1405	0.01766788745
1406	0.01766684457
1407	0.01766586192
1408	0.01766447176
1409	0.01766324313
1410	0.0176623932
1411	0.01766100539
1412	0.01766012429
1413	0.01765867841
1414	0.01765702741
1415	0.01765603474
1416	0.01765425392
1417	0.01765208717
1418	0.01765097241
1419	0.01764982655
1420	0.01764873781
1421	0.01764815439
1422	0.01764641818
1423	0.01764392509
1424	0.01764061971
1425	0.0176380049
1426	0.01763773555
1427	0.01763636212
1428	0.01763487214
1429	0.01763325169
1430	0.01763158089
1431	0.01762940243
1432	0.01762732102
1433	0.01762619149
1434	0.01762543356
1435	0.01762416504
1436	0.01762251995
1437	0.01762081302
1438	0.01761957016
1439	0.01761816011
1440	0.01761655383
1441	0.01761504758
1442	0.01761287996
1443	0.01761172893
1444	0.01761034224
1445	0.017608129
1446	0.01760625158
1447	0.01760394348
1448	0.01760170536
1449	0.01760019579
1450	0.01759928789
1451	0.01759769998
1452	0.01759583751
1453	0.01759428674
1454	0.01759349749
1455	0.01759213841
1456	0.01759016658
1457	0.01758776076
1458	0.01758736572
1459	0.01758492745
1460	0.01758421134
1461	0.01758278277
1462	0.01758194001
1463	0.01758160629
1464	0.01758008633
1465	0.01757881594
1466	0.01757661571
1467	0.01757459773
1468	0.01757238398
1469	0.01757040794
1470	0.01756876573
1471	0.01756739435
1472	0.01756573466
1473	0.01756425357
1474	0.01756360898
1475	0.01756253568
1476	0.01756121383
1477	0.01756010334
1478	0.01755739613
1479	0.01755626043
1480	0.01755536305
1481	0.01755451791
1482	0.01755298958
1483	0.0175511068
1484	0.01755043406
1485	0.01754927409
1486	0.01754817252
1487	0.01754660471
1488	0.01754470121
1489	0.01754342144
1490	0.01754160102
1491	0.01754055381
1492	0.01753930073
1493	0.01753811814
1494	0.01753743266
1495	0.01753667976
1496	0.01753535454
1497	0.0175340931
1498	0.01753261339
